ID,SENTENCE,judgement1,judgement2,judgement3,judgement4,judgement5,judgement6,judgement7,judgement8,judgement9,judgement10,judgement11,judgement12,judgement13,judgement14,judgement15,judgement16,judgement17,judgement18,judgement19,judgement20
951586520,The results include a $ 130.2 million write-down of the securities in the high-yield portfolio to the lower of their cost or market value.,7,3,2,6,6,3,4,2,3,4,4,3,3,4,5,6,3,2,6,2
951586810,"Ginnie Mae 9 % securities ended at 98 6/32, up 9/32, and Federal Home Loan Mortgage Corp. 9 % securities were at 97 10/32, up 6/32.",5,2,3,2,5,4,5,2,4,3,6,4,3,3,3,3,3,5,6,3
951586484,"In composite trading on the New York Stock Exchange, Dun & Bradstreet closed yesterday at $ 53.75, down 25 cents a share.",4,2,1,2,2,3,4,3,4,3,3,3,4,2,2,5,6,2,4,6
951587165,"By late 1988, they were banning Soviet publications.",1,1,1,1,1,2,3,1,3,1,1,1,1,3,2,1,3,1,2,4
951587395,"Mr. Lehman, a Reagan Navy secretary, is a managing director of PaineWebber.",1,1,1,1,4,2,2,1,1,4,1,3,1,1,2,1,4,2,1,2
951586441,"Other programs and special issues will be based on themes of health, jobs, personal finance, the best colleges, and investments.",2,2,2,2,1,2,2,5,3,4,2,3,1,3,3,3,2,1,2,1
951587280,"Production of factory equipment, one indication of the strength of manufacturers' investment spending, fell 0.3 %.",5,1,5,4,2,2,1,5,2,6,1,4,3,3,2,5,2,4,5,2
951587025,The case went on appeal to the Second Circuit.,1,1,1,1,1,2,2,1,6,1,1,2,1,1,3,2,1,2,1,1
951586854,"Ashland Oil Inc. said it will take after-tax charges of $ 78 million, or $ 1.40 a share, in its fiscal fourth quarter, ended Sept. 30.",6,6,2,5,5,6,4,4,5,3,2,4,5,2,2,7,3,3,4,3
951586689,"September program trading amounted to 13.8 % of average daily New York Stock Exchange volume of 151.8 million shares, the largest percentage since the exchange began making such figures public in July 1988.",4,3,2,3,3,3,6,3,2,4,5,6,3,6,4,6,3,5,5,2
951587053,The yield on the issue slipped to 7.92 %.,6,1,1,1,1,2,2,3,2,6,3,3,2,1,2,1,3,2,4,3
951586945,"And CBS takes in the least money in prime time; ABC and NBC charge 30 % to 35 % more for ads, according to a Variety survey.",3,4,5,3,5,5,3,4,3,3,4,3,4,3,4,4,4,3,4,6
951586384,"The Dow Jones industrials rose 5.94, to 2689.14, making the gain for the week a record 119.88 points, or 4.7 %.",4,2,3,3,3,4,2,3,2,3,3,3,4,5,2,3,1,5,5,1
951586676,"The average yield on six-month CDs of $ 50,000 or less at major banks was 7.96 % in the week ended Tuesday, according to Banxquote Money Markets, a New York information service.",6,6,2,6,3,7,4,4,4,5,4,4,6,5,5,2,6,6,5,3
951586651,"If approved at a shareholder meeting in December, the number of shares outstanding would decrease to five million from 50 million, and par value would rise to 10 cents from a penny.",5,2,6,6,3,5,3,2,6,1,6,2,6,3,5,2,5,4,3,5
951586387,"In the year-ago period, the company earned $ 12.9 million, or 45 cents a share, on sales of $ 247 million.",2,4,5,5,5,3,4,3,2,5,4,4,4,4,4,3,5,2,3,6
951586977,"Robert Crandall, with the Brookings Institute, agrees.",4,2,1,2,1,2,1,3,1,1,1,2,1,1,2,1,1,2,2,3
951586627,"(After 1992, the winter and summer Olympics will be held two years apart, with the revised schedule beginning with the winter games in 1994 and the summer games in 1996.)",1,2,1,2,1,4,5,1,1,2,4,1,3,2,4,2,3,1,1,4
951587033,"Further staff cuts are likely, the spokesman indicated.",1,2,1,3,1,1,1,1,1,3,1,2,4,3,3,1,1,1,2,3
951586647,"Despite the yen's weakness with respect to the mark, Tokyo traders say they don't expect the Bank of Japan to take any action to support the Japanese currency on that front.",4,6,6,2,4,6,4,2,2,1,4,3,2,1,2,2,3,5,6,1
951586767,First Wachovia Corp. said John F. McNair III will retire as president and chief executive officer of this regional banking company's Wachovia Corp. and Wachovia Bank & Trust Co. subsidiaries on Dec. 31.,2,3,2,3,2,7,2,5,3,5,6,6,5,4,5,4,5,2,5,4
951586781,"During the Korean War, Gen. Douglas MacArthur demanded and got, in addition to his U.N. command in Korea, his own naval command in Japan, NavforJapan.",2,1,2,6,3,3,3,3,1,5,3,4,4,5,3,2,3,6,3,4
951586761,"Moreover, they note, those who manage to pay their own way often do so only by selling their homes, using up life savings or drawing heavily on children and other relatives.",2,3,3,2,2,2,6,5,3,4,2,5,2,4,2,4,4,3,1,2
951586527,"Sir Geoffrey Howe, deputy prime minister and a Lawson ally on the EMS, has signaled he will continue pressing for early membership.",2,5,1,5,1,2,1,5,5,2,5,5,2,5,2,1,5,5,2,5
951586926,"Currently, the rules force executives, directors and other corporate insiders to report purchases and sales of their companies' shares within about a month after the transaction.",2,3,3,2,2,7,2,4,5,4,5,4,3,6,5,4,4,4,1,3
951586804,"Shareholders of Central, a bank holding company based in Sterling, Ill., will receive Amcore stock equal to 10 times Central's 1989 earnings, Amcore said.",3,2,3,2,3,2,4,4,3,3,5,5,4,3,2,5,5,2,4,3
951586791,"Yesterday, in composite trading on the New York Stock Exchange, AMI common closed at $ 23.625, up 12.5 cents, on volume of almost 1.8 million.",1,2,1,3,3,4,3,2,3,6,2,2,6,7,4,6,2,5,3,4
951587553,"The transaction is expected to close within about 20 days, the company added.",3,2,1,1,1,2,1,2,3,1,2,2,1,5,3,3,1,1,1,2
951587563,Terms of the settlements for the remaining 145 lawsuits against Northwest weren't disclosed.,1,2,1,1,2,2,2,3,2,2,3,1,1,3,2,2,2,1,1,3
951587227,"The stock closed down $ 8.375, at $ 170, after plunging $ 33, to $ 145.",4,1,3,1,3,2,4,2,3,2,4,2,1,3,2,3,2,6,2,5
951586715,"In the six months ended Sept. 30, pretax profit at the British clothing and food retailer rose to# 208.7 million ($ 330.1 million) from# 185.5 million a year ago.",5,2,3,7,3,4,2,2,1,5,2,7,5,5,2,5,2,3,2,4
951586838,The National Aeronautics and Space Administration said it awarded General Dynamics Corp. a $ 64 million contract to launch the Combined Release and Radiation Effects Satellite in June 1990.,2,3,2,3,1,2,5,1,4,5,5,2,6,2,5,3,1,5,3,4
951587125,"Bonds: Shearson Lehman Hutton Treasury index 3411.08, up",4,1,1,1,4,1,3,2,3,6,1,5,4,2,2,2,6,4,6,7
951586783,"In 1986, Mr. Simmons also served on a committee of businessmen headed by William Seidman, chairman of the Federal Deposit Insurance Corp. and the Resolution Trust Corp.",2,4,3,2,2,2,6,2,4,5,4,2,4,3,4,5,4,1,3,3
951587006,"In 1982, he started a factory in Greece.",1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,1,2,1
951586831,"Despite objections by the CIA, Mr. Bush also has agreed to the establishment of an inspector general at the CIA who would be independent of the CIA director.",2,3,3,1,3,7,1,4,4,4,4,3,2,5,4,4,4,4,2,5
951587196,"For the nine months, Ashton-Tate had a loss of $ 27.6 million, or $ 1.05 a share.",2,1,1,5,2,1,3,2,3,2,2,5,1,1,1,6,2,1,3,5
951587385,"Mission Resource Partners advanced 8 %, or 1 3/8, to 18 7/8.",6,2,2,4,4,3,3,2,6,5,4,3,4,4,6,2,3,2,4,1
951587399,"Mr. Labovitz is president of ODI, a consulting firm in Burlington, Mass.",2,1,1,1,1,1,1,3,3,1,6,2,1,2,1,3,1,1,1,4
951586822,"Toyota's upscale Lexus division, a sponsor of the World Series, also put in a plug for Red Cross donations in a World Series game it sponsored.",1,1,1,7,2,3,2,2,2,4,2,4,4,5,4,1,4,6,4,3
951586787,"Instead, the GAO and the Congressional Budget Office said, the RTC should consider using Treasury debt, which is less expensive and subject to oversight by Congress.",3,3,1,2,3,5,5,3,2,3,4,5,3,4,4,5,4,5,4,2
951587215,"Dow Jones industrials 2662.91, off 26.23; transportation 1236.66, up 5.86; utilities 215.35, off 0.13.",5,2,3,2,4,3,5,6,3,6,3,2,3,5,6,6,7,2,6,4
951587252,"They will be joined by Larry Gainen, who resigned from the firm of LePatner, Gainen & Block.",2,1,1,1,4,2,2,3,1,2,1,2,2,1,2,2,2,2,2,2
951586558,"NORTH SIDE SAVINGS BANK directors declared an initial dividend of 10 cents a share, payable Dec. 5 to stock of record Nov. 21.",4,1,1,2,2,4,1,3,3,4,3,2,4,4,4,3,4,2,3,3
951587245,"Lep Group and affiliates currently control 3,513,072 Profit Systems common shares, or 62.42 %, the filing said.",2,2,2,4,4,3,4,6,2,2,2,4,2,2,5,4,3,3,5,3
951587223,"Concord Camera Corp. completed the acquisition of Peter Bauser G.m.b. H., a West German photographic products distributor.",4,6,2,4,3,3,2,2,3,4,3,5,2,5,6,1,1,5,3,3
951586490,"The blue-collar machinists, longtime rivals of the white-collar pilots, say the buyout would load the company with debt and weaken its finances.",2,6,2,3,3,4,2,3,5,5,2,5,3,4,6,2,4,2,3,6
951587529,"In over-the-counter trading yesterday, Moscom closed at $ 4.375, up 37.5 cents.",5,1,3,1,2,1,1,2,2,5,1,3,2,5,2,2,1,2,1,5
951586916,"He expects real GNP growth of only 2.1 % for the quarter, noting a wider trade deficit, slower capital and government spending and the lower inventory figures.",6,2,3,3,2,7,3,5,3,5,5,3,4,4,7,3,5,5,2,5
951586603,"Norimasa Furuta, president of Japan's Mazda Motor Corp., said the Japanese car maker is planning joint production with Ford Motor Co. in Europe ahead of the European Community's 1992 integration.",2,3,2,3,2,3,4,4,6,3,2,5,5,4,3,4,5,6,5,1
951586910,"He cites IBM, which reported a 30 % earnings decline in the third quarter, and which last week announced a $ 1 billion buy-back of its shares.",2,3,1,3,1,2,4,4,3,5,2,1,5,5,4,5,1,5,3,3
951586600,"He graduated near the top of his class, serving on the school law review with Richard Thornburgh, who went on to become governor of Pennsylvania and, now, U.S. Attorney General.",1,5,2,1,4,6,1,5,4,1,4,5,1,2,2,6,6,2,5,5
951586505,"Frank Carlucci III was named to this telecommunications company's board, filling the vacancy created by the death of William Sobey last May.",1,2,5,1,3,3,4,1,2,4,1,5,2,5,5,4,2,5,3,4
951586785,"Later in the day, according to the source, the board reversed itself, decided to file for bankruptcy protection, and asked Mr. Evans to stay on.",1,3,1,2,2,4,1,3,2,5,2,3,3,2,5,6,2,4,4,2
951586487,"The agency will withdraw from the production of nine food products, maintaining production of the two most important ones, corn and milk.",1,5,2,5,1,2,1,4,1,4,1,3,3,1,4,3,5,5,1,3
951586827,"Varity has proposed to acquire K-H Corp., consisting of the auto parts division and some debt of Fruehauf Corp., for $ 577.3 million of cash and securities.",6,2,3,7,2,5,2,3,6,1,5,3,6,4,4,2,4,3,3,6
951586997,"GAF, Part III is scheduled to begin today.",3,1,1,2,3,5,5,2,2,2,4,2,1,1,2,2,1,3,2,1
951586550,"The establishment of the separate company, to be called Courtaulds Textiles, could be effective as early as next year's first quarter.",2,2,2,1,2,1,3,4,3,3,2,4,5,2,4,4,2,3,1,4
951586553,"But since the time of Darwin, we humans could at least claim a sort of natural necessity for the existence of our species.",1,3,2,4,1,3,3,5,4,2,5,3,2,1,2,3,1,4,1,3
951586665,"As part of the agreement, Goodson also terminated the contract under which Ingersoll manages Goodson's 66 newspapers, ending a long association between the two companies that has turned increasingly bitter recently.",2,3,3,1,5,4,3,2,5,4,2,2,4,3,4,3,6,2,4,5
951587124,"Bonds: Shearson Lehman Hutton Treasury index 3425.22, up",5,1,1,1,1,3,2,3,6,4,2,2,5,6,4,5,2,6,3,4
951587416,"Fluor Corp., a construction engineering firm, gained 75 cents to $ 33.375.",2,1,1,1,3,2,2,3,4,3,3,3,5,2,2,5,3,2,3,3
951586421,"CACI, based in Arlington, Va., said it hadn't seen the filing by Parsow and Elkhorn and therefore had no comment.",3,6,1,5,1,2,2,4,5,2,5,5,1,3,3,1,7,4,2,3
951586799,"Chevron's net income fell 0.7 %, to $ 417 million, or $ 1.22 a share, from $ 420 million, or $ 1.23 a share.",7,2,3,4,1,3,5,3,3,3,4,3,3,3,2,5,4,2,2,5
951587401,"American, a unit of AMR Corp., is the nation's largest airline.",2,1,2,1,2,1,1,2,1,4,1,1,2,3,1,2,1,2,3,2
951586472,"The discount rate, currently 7 %, is the rate the Fed charges member banks for loans, using government securities as collateral.",5,1,3,3,2,5,2,2,4,3,3,5,3,1,2,4,5,3,1,5
951587188,"In addition, earnings were reduced by rate reductions in Florida, Kentucky, Alabama, Tennessee and Louisiana.",1,5,6,2,3,2,5,4,3,2,2,1,3,3,4,3,2,4,2,3
951586848,"Colgate said net income for the quarter rose to $ 76.7 million, or $ 1.06 a share, on sales that increased 6 % to $ 1.3 billion.",5,3,2,2,2,2,4,4,2,3,5,2,2,5,4,5,1,6,1,4
951586542,"The suits relate to a $ 200 million loss, disclosed in December, that was suffered by West Virginia's consolidated investment pool.",1,2,4,1,2,6,2,4,4,2,5,3,4,6,4,4,3,1,4,4
951586727,"Fidelity's junk fund has fallen 2.08 % this year through Oct. 19, Lipper says; the Vanguard fund rose 1.84 %; and the T. Rowe Price fund edged up 0.66 %.",4,7,6,6,2,5,5,6,2,6,4,2,5,6,5,6,4,5,5,5
951586805,"Digital, based in Maynard, Mass., hopes to stage a repeat performance in mainframes, and it has spent almost $ 1 billion developing the new technology.",5,2,6,5,4,3,2,5,2,6,1,5,5,2,1,5,2,4,5,4
951587022,"In general, they say, avoid takeover stocks.",1,1,1,1,1,5,3,1,2,1,2,2,1,1,1,2,1,3,1,2
951587565,"But value, it turns out, is only what a buyer will pay.",3,1,2,1,1,1,2,1,2,3,1,3,2,1,1,3,1,1,1,2
951586518,"His pledge, in a letter to Democratic Sen. Byrd, came ahead of an expected Senate vote on spending legislation containing the provision.",5,5,5,4,5,6,5,4,5,4,2,5,4,4,1,5,5,5,2,5
951586964,"The company, which is retaining most of its wine and all of its soft-drink interests, didn't break out results for the businesses it plans to sell.",1,3,2,2,4,3,3,3,2,2,3,4,1,1,2,3,3,1,4,3
951587078,Yesterday's Centennial Journal misstated the company's name.,2,1,1,2,2,2,2,1,1,3,1,2,2,1,4,2,1,2,3,5
951587441,"At the moment, he intends to keep the firm's 180,000 Jaguar shares.",1,1,2,1,1,3,2,2,1,1,2,1,4,1,1,1,1,1,3,3
951587144,Source: Fulton Prebon (U.S.A.) Inc.,4,1,1,1,2,3,4,1,1,4,1,6,1,1,3,1,1,1,1,1
951587126,"Bonds: Shearson Lehman Hutton Treasury index 3398.65, up",6,6,6,6,4,4,4,6,4,5,3,5,6,3,5,3,3,5,5,7
951586656,"Mr. Holmes was the subject of a page one profile in The Wall Street Journal in 1984, after the SEC questioned him about ties between him and companies he touted in a newsletter.",5,7,1,4,7,2,2,4,1,4,5,3,3,5,2,5,5,5,7,1
951586817,"Mr. Ravine succeeds William R. Mansfield Jr., who will remain with the company until the end of the year to support the transition and to complete important projects.",1,2,2,2,2,1,3,5,3,4,2,3,3,3,2,4,3,3,4,2
951586793,"The dollar rose modestly against the mark and the yen, but soared against the pound following the resignation of Britain's chancellor of the Exchequer, Nigel Lawson.",2,3,1,3,2,2,4,6,3,4,4,2,2,5,5,5,5,2,1,6
951587296,"In New York Stock Exchange composite trading, Eaton closed at $ 57.50 a share, down $ 2.50.",4,1,4,1,2,2,2,2,2,6,1,4,4,3,5,3,2,1,3,1
951587510,United Fruit was one of the two largest contributors to Panama's national income.,1,1,1,1,1,2,1,2,2,2,1,1,5,2,1,1,3,1,2,1
951587244,"Last year, the company had a nine-month loss of $ 15.1 million, or 23 cents a share.",3,2,1,1,2,2,4,3,3,3,2,3,4,1,1,2,3,2,2,3
951587132,DPC said it couldn't comment on the suit.,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,4,1,1,1,1
951587404,"The Nasdaq Composite Index surged 4.26, or about 0.94 %, to 455.63.",6,1,4,1,6,4,2,2,4,4,3,3,3,4,1,3,4,3,4,3
951587082,But the steam may never reach the engine room.,1,2,1,1,5,1,4,1,2,2,1,3,2,1,1,2,2,2,1,2
951587348,Here are the seasonally adjusted changes in the components of the Labor Department's consumer price index for September.,5,7,2,4,5,2,4,3,2,2,2,5,5,1,4,1,3,5,2,6
951587372,"Although, like all scientific theories, it had its initial opponents, few experts question the connection now.",2,1,3,1,2,2,3,4,6,2,2,4,4,2,4,1,5,1,4,2
951586497,"In addition to owning HBO, Time Warner owns American Television & Communications Inc., the nation's second largest cable operator after TCI.",2,2,2,2,2,2,4,3,3,2,4,3,5,1,2,4,3,2,4,3
951586946,"But he said that even under those conditions, the company still would realize a savings of tens of millions of dollars in the first year following a merger.",2,4,1,3,1,2,4,4,2,2,3,4,2,4,2,6,2,2,5,2
951587164,Inflation is easier to spark and harder to control.,1,1,1,1,1,2,2,3,1,1,2,2,1,1,2,2,2,1,2,1
951587048,Pacific Telesis Group lost 62.5 cents to $ 44.625.,3,3,1,2,1,1,2,2,4,2,6,3,1,3,2,1,3,2,7,4
951586749,"Cargill thinks that even though the merchant has a contract stating that it won't bring this cocoa to market until after March 1991, there is some evidence the contract has been modified.",2,3,2,2,2,2,3,3,4,4,5,3,2,5,6,6,2,6,1,3
951587301,"It was, after all, only his second full day as chairman of the Securities and Exchange Commission.",2,1,1,2,1,2,1,1,1,5,1,3,2,2,1,3,2,1,1,1
951587525,"Revenue was $ 454.6 million, a 6.9 % gain from $ 425.4 million.",4,2,3,1,2,4,4,1,3,3,5,3,2,2,2,2,1,4,2,3
951587442,"However, the resolve of some of the striking 57,000 machinists might be weakening.",2,2,1,2,2,2,3,6,2,2,2,3,3,1,1,3,2,3,3,2
951586729,"The French unit of Ferruzzi Agricola Finanziaria also disclosed a 40 % rise in its consolidated net profit for the first half of 1989, excluding nonrecurring items and after payments to minority interests.",6,2,4,7,4,5,3,4,1,5,4,6,6,3,4,5,4,6,6,4
951586772,He said he believes IBM's decision to invest this sort of effort into a single industry showed that it was getting serious about understanding customers' problems and wasn't just selling technology.,2,2,1,3,2,3,5,4,4,3,2,5,6,2,4,6,5,3,5,3
951586422,"Penn Central Corp., Cincinnati, said it agreed in principle to acquire Noranda Inc.'s Carol Cable Co. unit for $ 177 million.",1,2,1,2,2,6,3,4,2,1,3,4,2,3,3,4,5,3,4,1
951586443,"Western New Mexico Telephone, Silver City, had net income of $ 1.9 million on revenue of about $ 10 million last year.",3,3,1,1,6,2,3,1,2,1,3,2,3,3,4,1,2,1,5,2
951586499,"Last week Control Data reported third-quarter earnings of $ 9.8 million, or 23 cents a share, on revenue of $ 763 million.",3,2,1,2,2,4,5,3,6,2,1,5,6,5,4,2,5,5,3,2
951586463,"IBM appears more worried about Digital, which has a broad base of customers waiting for the new line, dubbed the VAX 9000.",2,3,1,2,2,4,3,5,2,1,4,4,2,3,2,5,4,3,4,1
951586521,"Sales growth of 10 % a year seems possible, he said, and Akzo expects its Twaron business to become profitable in 1990.",3,2,2,1,2,3,3,1,2,4,2,2,2,3,4,4,1,2,3,5
951586892,"In July, 11 NFL owners, almost all of them new, blocked an effort to install Jim Finks as a replacement for retiring league commissioner Pete Rozelle.",1,3,2,2,2,3,3,4,5,4,5,2,3,4,5,6,5,2,1,5
951587424,"Kirin Brewery was up 100 at 2,000, and Ajinomoto gained 70 to 2,840.",2,2,2,6,2,4,2,4,5,2,5,1,5,2,2,5,3,1,2,5
951587512,Mr. Kimmel was a director of the company and a predecessor firm since 1980.,1,2,2,1,1,1,1,3,2,2,2,1,2,2,2,2,1,1,5,1
951587034,"Thus, an acquisition may prove the necessary course.",1,2,2,2,2,2,1,1,3,2,2,2,6,1,2,1,5,2,1,2
951586986,A.P. Green Industries advanced 1 5/8 to 36 1/8.,1,1,3,2,4,3,2,6,2,4,3,2,3,6,2,7,2,4,3,2
951586903,"Officials said 91 companies from 14 countries, including the U.S., had displays, down from about 260 firms from more than 20 countries at the last show in",1,3,2,2,1,2,5,1,3,5,4,3,2,3,4,2,3,4,4,4
